name,image_filepath,original_image_url,party,state,chamber,district
Dan McConchie,,http://ilga.gov/images/members/{B3DB61E4-CBA1-4E2C-9DC7-4EEE9F52BCD7}.jpg,Republican,il,Senate,26
"Lawrence M. Walsh, Jr.",,http://ilga.gov/images/members/{F11DA3BE-D8FF-48F0-8450-43231B4DD28F}.jpg,Democratic,il,House,86
Carol Ammons,,http://ilga.gov/images/members/{BD4B7A5C-6D24-4E82-9C18-D5A0F3C42F6C}.jpg,Democratic,il,House,103
Anthony DeLuca,,http://ilga.gov/images/members/{64399002-8B14-4D8E-80A4-54A77F25421C}.jpg,Democratic,il,House,80
Tony McCombie,,http://ilga.gov/images/members/{0766A6E9-981F-491B-B3A1-12DF91F1DBDA}.jpg,Republican,il,House,71
Jason A. Barickman,,http://ilga.gov/images/members/{73221756-E2C7-4B72-8907-701CC96B7ED2}.jpg,Republican,il,Senate,53
David A. Welter,,http://ilga.gov/images/members/{FDBB59A3-86E8-4DAA-9A29-27419536211A}.jpg,Republican,il,House,75
Sue Rezin,,http://ilga.gov/images/members/{45666230-B77D-4162-A45E-6AC5587C4E56}.jpg,Republican,il,Senate,38
Michelle Mussman,,http://ilga.gov/images/members/{63BBD5DE-333E-4015-8658-4F7B2D45E1B7}.jpg,Democratic,il,House,56
William Davis,,http://ilga.gov/images/members/{6012DCA8-7486-49F9-A387-8703A2CF469C}.jpg,Democratic,il,House,30
Kelly M. Cassidy,,http://ilga.gov/images/members/{3EFBDD50-41FF-4677-AA47-FB35B70C4667}.jpg,Democratic,il,House,14
Margo McDermed,,http://ilga.gov/images/members/{DAC1967F-26C4-43B2-9BE4-C7F3D78922D4}.jpg,Republican,il,House,37
Norine K. Hammond,,http://ilga.gov/images/members/{07D3914D-440A-4891-99AE-256F657BBFFF}.jpg,Republican,il,House,93
Julie A. Morrison,,http://ilga.gov/images/members/{0E6BF8A6-C5C8-4F54-977B-D5FD11707FA5}.jpg,Democratic,il,Senate,29
Lindsay Parkhurst,,http://ilga.gov/images/members/{72D8A315-AF67-4260-AF98-4C0DA63C7087}.jpg,Republican,il,House,79
Charles E. Meier,,http://ilga.gov/images/members/{9D43D019-A58A-47EC-B769-A7050C4B49DB}.jpg,Republican,il,House,108
Kathleen Willis,,http://ilga.gov/images/members/{771B20C1-5974-452E-9CE7-D8070D5A82FF}.jpg,Democratic,il,House,77
Grant Wehrli,,http://ilga.gov/images/members/{1842D15F-3B1B-4F28-B5C0-6D5C99D263E5}.jpg,Republican,il,House,41
John F. Curran,,http://ilga.gov/images/members/{7FC724D0-C297-4D20-AC25-3D879DE286B8}.jpg,Republican,il,Senate,41
Thaddeus Jones,,http://ilga.gov/images/members/{6EE82A11-2CC6-48E9-9DE6-61D83EBCAB6B}.jpg,Democratic,il,House,29
Camille Y. Lilly,,http://ilga.gov/images/members/{84D8FB64-9F82-405A-9376-A69ADFB46E53}.jpg,Democratic,il,House,78
Fred Crespo,,http://ilga.gov/images/members/{B92F7A2F-6517-4A3F-87B3-56FAA240285F}.jpg,Democratic,il,House,44
David Koehler,,http://ilga.gov/images/members/{2C57E551-D82A-4C7D-8746-3F83913F0D7D}.jpg,Democratic,il,Senate,46
John M. Cabello,,http://ilga.gov/images/members/{8AFD3AA5-D48C-4A27-B8A4-B595F925C6D1}.jpg,Republican,il,House,68
Keith R. Wheeler,,http://ilga.gov/images/members/{E55EB524-32B8-4A2A-951D-4BD5A1182F5B}.jpg,Republican,il,House,50
Neil Anderson,,http://ilga.gov/images/members/{90CDA259-1DEA-4D18-AE97-30051E03D154}.jpg,Republican,il,Senate,36
Martin J. Moylan,,http://ilga.gov/images/members/{3E365092-6B37-486C-996B-C140284F8723}.jpg,Democratic,il,House,55
Will Guzzardi,,http://ilga.gov/images/members/{C127AF36-0EAE-48B6-8C31-86AAE3935790}.jpg,Democratic,il,House,39
Jehan A. Gordon-Booth,,http://ilga.gov/images/members/{A81D0C01-0A50-446D-B796-3A5A6D046EB1}.jpg,Democratic,il,House,92
Stephanie A. Kifowit,,http://ilga.gov/images/members/{96E18070-8D3D-4EEC-8432-8A30FEC19E5C}.jpg,Democratic,il,House,84
Jim Oberweis,,http://ilga.gov/images/members/{732CAC2D-CEC4-467B-A9AA-05282259B15F}.jpg,Republican,il,Senate,25
"Maurice A. West, II",,http://ilga.gov/images/members/{AFB160BE-629B-4C70-8541-877D6FCDE529}.jpg,Democratic,il,House,67
Dan Ugaste,,http://ilga.gov/images/members/{2552FBE4-D977-4283-B00C-78FC085BD955}.jpg,Republican,il,House,65
Mike Murphy,,http://ilga.gov/images/members/{0F7CD78F-3317-42D0-A1A9-9573CE74B150}.jpg,Republican,il,House,99
Aaron M. Ortiz,,http://ilga.gov/images/members/{D96B0DF9-0E06-487B-825C-AB0BE8C3CA1E}.jpg,Democratic,il,House,1
Laura Ellman,,http://ilga.gov/images/members/{423E6DDE-1AFB-4F10-A767-C869B0E51483}.jpg,Democratic,il,Senate,21
Laura Fine,,http://ilga.gov/images/members/{A4F70929-881C-4003-B10A-D1A775D3D94B}.jpg,Democratic,il,Senate,9
Dan Caulkins,,http://ilga.gov/images/members/{73C533DE-29C5-4EF9-A32C-DC5D8EA1DFE8}.jpg,Republican,il,House,101
Lance Yednock,,http://ilga.gov/images/members/{2F9A6E55-09F7-4C26-AEEC-9A9D32773201}.jpg,Democratic,il,House,76
Chris Miller,,http://ilga.gov/images/members/{2A519012-9070-494B-9FFC-C2646374202E}.jpg,Republican,il,House,110
Ann Gillespie,,http://ilga.gov/images/members/{D11CC547-0960-44F1-80C9-99F8CE5D5479}.jpg,Democratic,il,Senate,27
