name,image_filepath,original_image_url,party,state,chamber,district
Stacey K. Guerin,/Users/patrick/nra_score_map/img/me/guerinnew.jpg,https://legislature.maine.gov/uploads/visual_edit/guerinnew.jpg,Republican,me,Senate,10
Holly B. Stover,/Users/patrick/nra_score_map/img/me/fc29e232-5948-4268-8919-22a92f6ab7ab_stover.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/fc29e232-5948-4268-8919-22a92f6ab7ab_stover.jpg,Democratic,me,House,89
Michele Meyer,/Users/patrick/nra_score_map/img/me/b1004d88-844a-4d6d-9e4a-e6a329b430c9_meyer.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/b1004d88-844a-4d6d-9e4a-e6a329b430c9_meyer.jpg,Democratic,me,House,2
Christopher James Caiazzo,/Users/patrick/nra_score_map/img/me/d6e05a9d-26a6-4eb9-998c-f87317f4018c_caiazzo.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/d6e05a9d-26a6-4eb9-998c-f87317f4018c_caiazzo.jpg,Democratic,me,House,28
Gregory Lewis Swallow,/Users/patrick/nra_score_map/img/me/e42361cf-f827-42a9-85de-64b34fc21ab3_swallow.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/e42361cf-f827-42a9-85de-64b34fc21ab3_swallow.jpg,Republican,me,House,144
John DeVeau,/Users/patrick/nra_score_map/img/me/03b2f2ec-77d5-4dfc-afef-6a53b3b617e6_deveau.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/03b2f2ec-77d5-4dfc-afef-6a53b3b617e6_deveau.jpg,Republican,me,House,149
Bradlee Farrin,/Users/patrick/nra_score_map/img/me/farrin.jpg,https://legislature.maine.gov/uploads/visual_edit/farrin.jpg,Republican,me,Senate,3
Mark Lawrence,/Users/patrick/nra_score_map/img/me/lawrence-1.jpg,https://legislature.maine.gov/uploads/visual_edit/lawrence-1.jpg,Democratic,me,Senate,35
Scott W. Cuddy,/Users/patrick/nra_score_map/img/me/ca6a1fb9-cc0d-4fef-a7c4-35a66cb288f7_cuddy.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/ca6a1fb9-cc0d-4fef-a7c4-35a66cb288f7_cuddy.jpg,Democratic,me,House,98
Genevieve McDonald,/Users/patrick/nra_score_map/img/me/5d8fe540-129c-4fc6-a90f-4862e6f854e6_mcdonald.jpg,https://legislature.maine.gov/house/house/Repository/MemberProfiles/5d8fe540-129c-4fc6-a90f-4862e6f854e6_mcdonald.jpg,Democratic,me,House,134
