name,image_filepath,original_image_url,party,state,chamber,district
Robert Heaton,/Users/patrick/nra_score_map/img/in/legislator_robert_heaton_1030,http://iga.in.gov/legislative/2020/portraits/legislator_robert_heaton_1030,Republican,in,House,46
Timothy Brown,/Users/patrick/nra_score_map/img/in/legislator_timothy_brown_220,http://iga.in.gov/legislative/2020/portraits/legislator_timothy_brown_220,Republican,in,House,41
John Ruckelshaus,/Users/patrick/nra_score_map/img/in/legislator_john_ruckelshaus_1,http://iga.in.gov/legislative/2020/portraits/legislator_john_ruckelshaus_1,Republican,in,Senate,30
Frank Mrvan,/Users/patrick/nra_score_map/img/in/legislator_frank_mrvan_536,http://iga.in.gov/legislative/2020/portraits/legislator_frank_mrvan_536,Democratic,in,Senate,1
Melanie Wright,/Users/patrick/nra_score_map/img/in/legislator_melanie_wright_1,http://iga.in.gov/legislative/2020/portraits/legislator_melanie_wright_1,Democratic,in,House,35
Daniel Leonard,/Users/patrick/nra_score_map/img/in/legislator_daniel_leonard_711,http://iga.in.gov/legislative/2020/portraits/legislator_daniel_leonard_711,Republican,in,House,50
Martin Carbaugh,/Users/patrick/nra_score_map/img/in/legislator_martin_carbaugh_1125,http://iga.in.gov/legislative/2020/portraits/legislator_martin_carbaugh_1125,Republican,in,House,81
Wendy McNamara,/Users/patrick/nra_score_map/img/in/legislator_wendy_mcnamara_1046,http://iga.in.gov/legislative/2020/portraits/legislator_wendy_mcnamara_1046,Republican,in,House,76
Philip GiaQuinta,/Users/patrick/nra_score_map/img/in/legislator_philip_giaquinta_879,http://iga.in.gov/legislative/2020/portraits/legislator_philip_giaquinta_879,Democratic,in,House,80
James Merritt,/Users/patrick/nra_score_map/img/in/legislator_james_merritt_140,http://iga.in.gov/legislative/2020/portraits/legislator_james_merritt_140,Republican,in,Senate,31
Sean Eberhart,/Users/patrick/nra_score_map/img/in/legislator_sean_eberhart_875,http://iga.in.gov/legislative/2020/portraits/legislator_sean_eberhart_875,Republican,in,House,57
John Crane,/Users/patrick/nra_score_map/img/in/legislator_john_crane_1,http://iga.in.gov/legislative/2020/portraits/legislator_john_crane_1,Republican,in,Senate,24
Ryan Mishler,/Users/patrick/nra_score_map/img/in/legislator_ryan_mishler_801,http://iga.in.gov/legislative/2020/portraits/legislator_ryan_mishler_801,Republican,in,Senate,9
Eric Koch,/Users/patrick/nra_score_map/img/in/legislator_eric_koch_1,http://iga.in.gov/legislative/2020/portraits/legislator_eric_koch_1,Republican,in,Senate,44
Vanessa Summers,/Users/patrick/nra_score_map/img/in/legislator_vanessa_summers_231,http://iga.in.gov/legislative/2020/portraits/legislator_vanessa_summers_231,Democratic,in,House,99
Mark Messmer,/Users/patrick/nra_score_map/img/in/legislator_mark_messmer_983,http://iga.in.gov/legislative/2020/portraits/legislator_mark_messmer_983,Republican,in,Senate,48
Terry Goodin,/Users/patrick/nra_score_map/img/in/legislator_terry_goodin_642,http://iga.in.gov/legislative/2020/portraits/legislator_terry_goodin_642,Democratic,in,House,66
Robert Behning,/Users/patrick/nra_score_map/img/in/legislator_robert_behning_187,http://iga.in.gov/legislative/2020/portraits/legislator_robert_behning_187,Republican,in,House,91
Doug Miller,/Users/patrick/nra_score_map/img/in/legislator_doug_miller_1,http://iga.in.gov/legislative/2020/portraits/legislator_doug_miller_1,Republican,in,House,48
Sharon Negele,/Users/patrick/nra_score_map/img/in/legislator_sharon_negele_1110,http://iga.in.gov/legislative/2020/portraits/legislator_sharon_negele_1110,Republican,in,House,13
Ryan Dvorak,/Users/patrick/nra_score_map/img/in/legislator_ryan_dvorak_697,http://iga.in.gov/legislative/2020/portraits/legislator_ryan_dvorak_697,Democratic,in,House,8
Eddie Melton,/Users/patrick/nra_score_map/img/in/legislator_eddie_melton_1,http://iga.in.gov/legislative/2020/portraits/legislator_eddie_melton_1,Democratic,in,Senate,3
Ronald Bacon,/Users/patrick/nra_score_map/img/in/legislator_ronald_bacon_1044,http://iga.in.gov/legislative/2020/portraits/legislator_ronald_bacon_1044,Republican,in,House,75
Dave Heine,/Users/patrick/nra_score_map/img/in/legislator_dave_heine_1,http://iga.in.gov/legislative/2020/portraits/legislator_dave_heine_1,Republican,in,House,85
Heath VanNatter,/Users/patrick/nra_score_map/img/in/legislator_heath_vannatter_956,http://iga.in.gov/legislative/2020/portraits/legislator_heath_vannatter_956,Republican,in,House,38
Dan Forestal,/Users/patrick/nra_score_map/img/in/legislator_dan_forestal_1129,http://iga.in.gov/legislative/2020/portraits/legislator_dan_forestal_1129,Democratic,in,House,100
Terri Jo Austin,/Users/patrick/nra_score_map/img/in/legislator_terri_jo_austin_700,http://iga.in.gov/legislative/2020/portraits/legislator_terri_jo_austin_700,Democratic,in,House,36
Carey Hamilton,/Users/patrick/nra_score_map/img/in/legislator_carey_hamilton_1,http://iga.in.gov/legislative/2020/portraits/legislator_carey_hamilton_1,Democratic,in,House,87
Shane Lindauer,/Users/patrick/nra_score_map/img/in/legislator_shane_lindauer_1,http://iga.in.gov/legislative/2020/portraits/legislator_shane_lindauer_1,Republican,in,House,63
