name,image_filepath,original_image_url,party,state,chamber,district
Susan Manchester,/Users/patrick/nra_score_map/img/oh/84.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/84.jpg,Republican,oh,House,84
Michael J. Skindell,/Users/patrick/nra_score_map/img/oh/13.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/13.jpg,Democratic,oh,House,13
Teresa Fedor,/Users/patrick/nra_score_map/img/oh/2915.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2915.jpg,Democratic,oh,Senate,11
Thomas E. Brinkman Jr.,/Users/patrick/nra_score_map/img/oh/27.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/27.jpg,Republican,oh,House,27
Jessica E. Miranda,/Users/patrick/nra_score_map/img/oh/28.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/28.jpg,Democratic,oh,House,28
Beth Liston,/Users/patrick/nra_score_map/img/oh/21.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/21.jpg,Democratic,oh,House,21
Kris Jordan,/Users/patrick/nra_score_map/img/oh/67.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/67.jpg,Republican,oh,House,67
Terrence Upchurch,/Users/patrick/nra_score_map/img/oh/10.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/10.jpg,Democratic,oh,House,10
Scott Oelslager,/Users/patrick/nra_score_map/img/oh/48.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/48.jpg,Republican,oh,House,48
Tina Maharath,/Users/patrick/nra_score_map/img/oh/2913.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2913.jpg,Democratic,oh,Senate,3
Tracy M. Richardson,/Users/patrick/nra_score_map/img/oh/86.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/86.jpg,Republican,oh,House,86
Reggie Stoltzfus,/Users/patrick/nra_score_map/img/oh/50.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/50.jpg,Republican,oh,House,50
Sara P. Carruthers,/Users/patrick/nra_score_map/img/oh/51.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/51.jpg,Republican,oh,House,51
Phil Plummer,/Users/patrick/nra_score_map/img/oh/40.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/40.jpg,Republican,oh,House,40
Brian Baldridge,/Users/patrick/nra_score_map/img/oh/90.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/90.jpg,Republican,oh,House,90
Lisa A. Sobecki,/Users/patrick/nra_score_map/img/oh/45.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/45.jpg,Democratic,oh,House,45
"Phillip M. Robinson, Jr.",/Users/patrick/nra_score_map/img/oh/6.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/6.jpg,Democratic,oh,House,6
Randi Clites,/Users/patrick/nra_score_map/img/oh/75.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/75.jpg,Democratic,oh,House,75
Jamie Callender,/Users/patrick/nra_score_map/img/oh/61.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/61.jpg,Republican,oh,House,61
Mary Lightbody,/Users/patrick/nra_score_map/img/oh/19.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/19.jpg,Democratic,oh,House,19
Joseph A. Miller III,/Users/patrick/nra_score_map/img/oh/56.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/56.jpg,Democratic,oh,House,56
Jon Cross,/Users/patrick/nra_score_map/img/oh/83.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/83.jpg,Republican,oh,House,83
Erica C. Crawley,/Users/patrick/nra_score_map/img/oh/26.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/26.jpg,Democratic,oh,House,26
Stephen A. Huffman,/Users/patrick/nra_score_map/img/oh/2914.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2914.jpg,Republican,oh,Senate,5
Jena Powell,/Users/patrick/nra_score_map/img/oh/80.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/80.jpg,Republican,oh,House,80
Gayle Manning,/Users/patrick/nra_score_map/img/oh/55.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/55.jpg,Republican,oh,House,55
Brett Hudson Hillyer,/Users/patrick/nra_score_map/img/oh/98.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/98.jpg,Republican,oh,House,98
Kristina D. Roegner,/Users/patrick/nra_score_map/img/oh/2920.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2920.jpg,Republican,oh,Senate,27
Nathan H. Manning,/Users/patrick/nra_score_map/img/oh/2916.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2916.jpg,Republican,oh,Senate,13
Jeffrey A. Crossman,/Users/patrick/nra_score_map/img/oh/15.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/15.jpg,Democratic,oh,House,15
Michael A. Rulli,/Users/patrick/nra_score_map/img/oh/2922.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2922.jpg,Republican,oh,Senate,33
Don Jones,/Users/patrick/nra_score_map/img/oh/95.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/95.jpg,Republican,oh,House,95
Theresa Gavarone,/Users/patrick/nra_score_map/img/oh/2925.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2925.jpg,Republican,oh,Senate,2
Adam Holmes,/Users/patrick/nra_score_map/img/oh/97.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/97.jpg,Republican,oh,House,97
Gil Blair,/Users/patrick/nra_score_map/img/oh/63.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/63.jpg,Democratic,oh,House,63
Cindy Abrams,/Users/patrick/nra_score_map/img/oh/29.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/29.jpg,Republican,oh,House,29
Jeff LaRe,/Users/patrick/nra_score_map/img/oh/77.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/77.jpg,Republican,oh,House,77
Tim Schaffer,/Users/patrick/nra_score_map/img/oh/2927.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2927.jpg,Republican,oh,Senate,20
Mark Fraizer,/Users/patrick/nra_score_map/img/oh/71.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/71.jpg,Republican,oh,House,71
Jason Stephens,/Users/patrick/nra_score_map/img/oh/93.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/93.jpg,Republican,oh,House,93
"Louis W. Blessing, III",/Users/patrick/nra_score_map/img/oh/2933.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2933.jpg,Republican,oh,Senate,8
D. J. Swearingen,/Users/patrick/nra_score_map/img/oh/89.jpg,http://www.ohiohouse.gov/Assets/Headshots/Small/89.jpg,Republican,oh,House,89
Stephanie Kunze,/Users/patrick/nra_score_map/img/oh/2865.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2865.jpg,Republican,oh,Senate,16
Sandra R. Williams,/Users/patrick/nra_score_map/img/oh/2830.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2830.jpg,Democratic,oh,Senate,21
Matt Huffman,/Users/patrick/nra_score_map/img/oh/2864.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2864.jpg,Republican,oh,Senate,12
Vernon Sykes,/Users/patrick/nra_score_map/img/oh/2867.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2867.jpg,Democratic,oh,Senate,28
Terry Johnson,/Users/patrick/nra_score_map/img/oh/2932.jpg,http://www.ohiosenate.gov/Assets/Members/Headshots/Medium/2932.jpg,Republican,oh,Senate,14
