name,image_filepath,original_image_url,party,state,chamber,district
Mathylde Frontus,/Users/patrick/nra_score_map/img/ny/046.jpg,http://assembly.state.ny.us/mem/pic/046.jpg,Democratic,ny,Assembly,46
John Salka,/Users/patrick/nra_score_map/img/ny/121.jpg,http://assembly.state.ny.us/mem/pic/121.jpg,Democratic,ny,Assembly,121
Zellnor Myrie,/Users/patrick/nra_score_map/img/ny/sd-20_unofficialhs.jpg?itok=Ak7vL6jI,https://www.nysenate.gov/sites/default/files/styles/160x160/public/sd-20_unofficialhs.jpg?itok=Ak7vL6jI,Democratic,ny,Senate,20
Jonathan Jacobson,/Users/patrick/nra_score_map/img/ny/104.jpg,http://assembly.state.ny.us/mem/pic/104.jpg,Democratic,ny,Assembly,104
Robert Jackson,/Users/patrick/nra_score_map/img/ny/headshot_31.jpg?itok=1f5_C8Td,https://www.nysenate.gov/sites/default/files/styles/160x160/public/headshot_31.jpg?itok=1f5_C8Td,Democratic,ny,Senate,31
Jamie Romeo,/Users/patrick/nra_score_map/img/ny/136.jpg,http://assembly.state.ny.us/mem/pic/136.jpg,Democratic,ny,Assembly,136
Peter Harckham,/Users/patrick/nra_score_map/img/ny/sd-40_unofficialhs.jpg?itok=oAc8lq7t,https://www.nysenate.gov/sites/default/files/styles/160x160/public/sd-40_unofficialhs.jpg?itok=oAc8lq7t,Democratic,ny,Senate,40
Jessica Ramos,/Users/patrick/nra_score_map/img/ny/jr-sd13-headshot.jpg?itok=owQRDRX5,https://www.nysenate.gov/sites/default/files/styles/160x160/public/jr-sd13-headshot.jpg?itok=owQRDRX5,Democratic,ny,Senate,13
Catalina Cruz,/Users/patrick/nra_score_map/img/ny/039.jpg,http://assembly.state.ny.us/mem/pic/039.jpg,Democratic,ny,Assembly,39
Joe DeStefano,/Users/patrick/nra_score_map/img/ny/003.jpg,http://assembly.state.ny.us/mem/pic/003.jpg,Republican,ny,Assembly,3
Judy Griffin,/Users/patrick/nra_score_map/img/ny/021.jpg,http://assembly.state.ny.us/mem/pic/021.jpg,Democratic,ny,Assembly,21
Steve Stern,/Users/patrick/nra_score_map/img/ny/010.jpg,http://assembly.state.ny.us/mem/pic/010.jpg,Democratic,ny,Assembly,10
Shelley Mayer,/Users/patrick/nra_score_map/img/ny/senator_mayer_website_0.png?itok=PEyO1oCn,https://www.nysenate.gov/sites/default/files/styles/160x160/public/senator_mayer_website_0.png?itok=PEyO1oCn,Democratic,ny,Senate,37
Todd Kaminsky,/Users/patrick/nra_score_map/img/ny/tk-newheadshot.jpg?itok=7MXdLsXJ,https://www.nysenate.gov/sites/default/files/styles/160x160/public/tk-newheadshot.jpg?itok=7MXdLsXJ,Democratic,ny,Senate,9
James Tedisco,/Users/patrick/nra_score_map/img/ny/official_tedisco-hs.jpg?itok=4-C9InuB,https://www.nysenate.gov/sites/default/files/styles/160x160/public/official_tedisco-hs.jpg?itok=4-C9InuB,Republican,ny,Senate,49
