name,image_filepath,original_image_url,party,state,chamber,district
Daniel R. Cullinane,/Users/patrick/nra_score_map/img/ma/D_C1.jpg,https://malegislature.gov/Legislators/Profile/170/D_C1.jpg,Democratic,ma,House,Twelfth Suffolk
"John Barrett, III",/Users/patrick/nra_score_map/img/ma/J_B1.jpg,https://malegislature.gov/Legislators/Profile/170/J_B1.jpg,Democratic,ma,House,First Berkshire
Susannah M. Whipps,/Users/patrick/nra_score_map/img/ma/SLG1.jpg,https://malegislature.gov/Legislators/Profile/170/SLG1.jpg,Independent,ma,House,Second Franklin
"Thomas A. Golden, Jr.",/Users/patrick/nra_score_map/img/ma/TAG1.jpg,https://malegislature.gov/Legislators/Profile/170/TAG1.jpg,Democratic,ma,House,Sixteenth Middlesex
Gerard J. Cassidy,/Users/patrick/nra_score_map/img/ma/G_C2.jpg,https://malegislature.gov/Legislators/Profile/170/G_C2.jpg,Democratic,ma,House,Ninth Plymouth
Brian W. Murray,/Users/patrick/nra_score_map/img/ma/BWM1.jpg,https://malegislature.gov/Legislators/Profile/170/BWM1.jpg,Democratic,ma,House,Tenth Worcester
Chynah Tyler,/Users/patrick/nra_score_map/img/ma/C_T1.jpg,https://malegislature.gov/Legislators/Profile/170/C_T1.jpg,Democratic,ma,House,Seventh Suffolk
Joan Meschino,/Users/patrick/nra_score_map/img/ma/J_M1.jpg,https://malegislature.gov/Legislators/Profile/170/J_M1.jpg,Democratic,ma,House,Third Plymouth
Carlos González,/Users/patrick/nra_score_map/img/ma/C_G1.jpg,https://malegislature.gov/Legislators/Profile/170/C_G1.jpg,Democratic,ma,House,Tenth Hampden
Jack Patrick Lewis,/Users/patrick/nra_score_map/img/ma/JPL1.jpg,https://malegislature.gov/Legislators/Profile/170/JPL1.jpg,Democratic,ma,House,Seventh Middlesex
"Bradley H. Jones, Jr.",/Users/patrick/nra_score_map/img/ma/BHJ1.jpg,https://malegislature.gov/Legislators/Profile/170/BHJ1.jpg,Republican,ma,House,Twentieth Middlesex
F. Jay Barrows,/Users/patrick/nra_score_map/img/ma/FJB1.jpg,https://malegislature.gov/Legislators/Profile/170/FJB1.jpg,Republican,ma,House,First Bristol
Marjorie C. Decker,/Users/patrick/nra_score_map/img/ma/MCD1.jpg,https://malegislature.gov/Legislators/Profile/170/MCD1.jpg,Democratic,ma,House,Twenty-Fifth Middlesex
Paul W. Mark,/Users/patrick/nra_score_map/img/ma/PWM1.jpg,https://malegislature.gov/Legislators/Profile/170/PWM1.jpg,Democratic,ma,House,Second Berkshire
Paul J. Donato,/Users/patrick/nra_score_map/img/ma/PJD1.jpg,https://malegislature.gov/Legislators/Profile/170/PJD1.jpg,Democratic,ma,House,Thirty-Fifth Middlesex
Joseph D. McKenna,/Users/patrick/nra_score_map/img/ma/JDM1.jpg,https://malegislature.gov/Legislators/Profile/170/JDM1.jpg,Republican,ma,House,Eighteenth Worcester
