name,image_filepath,original_image_url,party,state,chamber,district
John Kavanagh,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/KAVANAGH.gif,Republican,az,House,23
Sally Ann Gonzales,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/GONZALES.gif,Democratic,az,Senate,3
Joanne Osborne,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/OSBORNE.jpg,Republican,az,House,13
Leo Biasiucci,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/BIASIUCCI.jpg,Republican,az,House,5
Lela Alston,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/ALSTON.jpg,Democratic,az,Senate,24
Tony Navarrete,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/NAVARRETE.gif,Democratic,az,Senate,30
Bret Roberts,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/ROBERTS.jpg,Republican,az,House,11
Shawnna Bolick,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/BOLICK.jpg,Republican,az,House,20
Lorenzo Sierra,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/SIERRA.jpg,Democratic,az,House,19
Paul Boyer,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/BOYER.gif,Republican,az,Senate,20
Alma Hernandez,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/HERNANDEZ_A.jpg,Democratic,az,House,3
Diego Rodriguez,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/RODRIGUEZ.jpg,Democratic,az,House,27
Eddie Farnsworth,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/FARNSWORTH_E.jpg,Republican,az,Senate,12
Heather Carter,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/CARTER.jpg,Republican,az,Senate,15
Aaron Lieberman,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/LIEBERMAN.jpg,Democratic,az,House,28
Jennifer Pawlik,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/PAWLIK.jpg,Democratic,az,House,17
Frank Carroll,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/CARROLL.jpg,Republican,az,House,22
Tyler Pace,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/PACE.jpg,Republican,az,Senate,25
Nancy Barto,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/BARTO.jpg,Republican,az,House,15
Warren Petersen,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/PETERSEN.gif,Republican,az,House,12
David Livingston,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/LIVINGSTON.jpg,Republican,az,Senate,22
Arlando Teller,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/TELLER.jpg,Democratic,az,House,7
Gail Griffin,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/GRIFFIN.gif,Republican,az,House,14
Jennifer Longdon,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/LONGDON.jpg,Democratic,az,House,24
Steve Pierce,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/PIERCE.gif,Republican,az,House,1
Frank Pratt,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/PRATT.jpg,Republican,az,Senate,8
John Allen,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/ALLEN_J.gif,Republican,az,House,15
David Gowan,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/GOWAN.jpg,Republican,az,Senate,14
Rick Gray,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/GRAY.jpg,Republican,az,Senate,21
John Fillmore,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/FILLMORE.jpg,Republican,az,House,16
Juan Mendez,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/MENDEZ.gif,Democratic,az,Senate,26
Karen Fann,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/FANN.jpg,Republican,az,Senate,1
"Russell ""Rusty"" Bowers",,https://www.azleg.gov/alisImages/MemberPhotos/54leg/House/BOWERS.gif,Republican,az,House,25
Lisa Otondo,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/OTONDO.gif,Democratic,az,Senate,4
Jamescita Peshlakai,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/PESHLAKAI.jpg,Democratic,az,Senate,7
Kate Brophy McGee,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/BROPHY_MCGEE.png,Republican,az,Senate,28
Victoria Steele,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/STEELE.gif,Democratic,az,Senate,9
Sonny Borrelli,,https://www.azleg.gov/alisImages/MemberPhotos/54leg/Senate/BORRELLI.png,Republican,az,Senate,5
