name,image_filepath,original_image_url,party,state,chamber,district
Wyman Duggan,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4712.jpg,Republican,fl,House,15
Jason W. B. Pizzo,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s38_5345.jpg,Democratic,fl,Senate,38
"Dianne ""Ms Dee"" Hart",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4736.jpg,Democratic,fl,House,61
Jennifer Necole Webb,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4734.jpg,Democratic,fl,House,69
Tyler I. Sirois,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4748.jpg,Republican,fl,House,51
Tom A. Wright,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s14_5346.jpg,Republican,fl,Senate,14
Dotie Joseph,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4716.jpg,Democratic,fl,House,108
"Michael ""Mike"" Gottlieb",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4724.jpg,Democratic,fl,House,98
"Robert Alexander ""Alex"" Andrade",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4710.jpg,Republican,fl,House,2
Dr. James Bush  III,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4011.jpg,Democratic,fl,House,109
Ben Albritton,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s26_5342.jpg,Republican,fl,Senate,26
Anna  V. Eskamani,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4746.jpg,Democratic,fl,House,47
Joe Gruters,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s23_5347.jpg,Republican,fl,Senate,23
Jason Shoaf,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4756.jpg,Republican,fl,House,7
"Randall Scott ""Randy"" Maggard",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4758.jpg,Republican,fl,House,38
Lori Berman,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s31_5339.jpg,Democratic,fl,Senate,31
Perry E. Thurston Jr.,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s33_5191.jpg,Democratic,fl,Senate,33
Travis Hutson,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s07_5186.jpg,Republican,fl,Senate,7
Debbie Mayfield,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s17_5199.jpg,Republican,fl,Senate,17
"Rene ""Coach P"" Plasencia",,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4607.jpg,Republican,fl,House,50
Darryl Ervin Rouson,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s19_5203.jpg,Democratic,fl,Senate,19
Oscar Braynon II,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s35_5007.jpg,Democratic,fl,Senate,35
David Simmons,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s09_4682.jpg,Republican,fl,Senate,9
Linda Stewart,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s13_5205.jpg,Democratic,fl,Senate,13
Randolph Bracy,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s11_5193.jpg,Democratic,fl,Senate,11
Tom Lee,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s20_5100.jpg,Republican,fl,Senate,20
Bill Galvano,,http://www.flsenate.gov/PublishedContent/Senators/2018-2020/Photos/s21_5098.jpg,Republican,fl,Senate,21
Cord Byrd,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4632.jpg,Republican,fl,House,11
Byron Donalds,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4636.jpg,Republican,fl,House,80
Emily Slosberg,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4635.jpg,Democratic,fl,House,91
John Cortes,,https://www.myfloridahouse.gov//FileStores/Web/Imaging/Member/4605.jpg,Democratic,fl,House,43
