name,image_filepath,original_image_url,party,state,chamber,district
David Dreyer,/Users/patrick/nra_score_map/img/ga/DreyerDavid4888.jpg,http://www.house.ga.gov/SiteCollectionImages/DreyerDavid4888.jpg,Democratic,ga,House,59
Tom McCall,/Users/patrick/nra_score_map/img/ga/McCallTom167.jpg,http://www.house.ga.gov/SiteCollectionImages/McCallTom167.jpg,Republican,ga,House,33
Valencia Stovall,/Users/patrick/nra_score_map/img/ga/StovallValencia834.jpg,http://www.house.ga.gov/SiteCollectionImages/StovallValencia834.jpg,Democratic,ga,House,74
Jon Burns,/Users/patrick/nra_score_map/img/ga/BurnsJon73.jpg,http://www.house.ga.gov/SiteCollectionImages/BurnsJon73.jpg,Republican,ga,House,159
Pat Gardner,/Users/patrick/nra_score_map/img/ga/GardnerPat109.jpg,http://www.house.ga.gov/SiteCollectionImages/GardnerPat109.jpg,Democratic,ga,House,57
Jesse Petrea,/Users/patrick/nra_score_map/img/ga/PetreaJesse862.jpg,http://www.house.ga.gov/SiteCollectionImages/PetreaJesse862.jpg,Republican,ga,House,166
Don Hogan,/Users/patrick/nra_score_map/img/ga/HoganDon4906.jpg,http://www.house.ga.gov/SiteCollectionImages/HoganDon4906.jpg,Republican,ga,House,179
John Carson,/Users/patrick/nra_score_map/img/ga/CarsonJohn795.jpg,http://www.house.ga.gov/SiteCollectionImages/CarsonJohn795.jpg,Republican,ga,House,46
Teri Anulewicz,/Users/patrick/nra_score_map/img/ga/AnulewiczTeri4915.jpg,http://www.house.ga.gov/SiteCollectionImages/AnulewiczTeri4915.jpg,Democratic,ga,House,42
Timothy Barr,/Users/patrick/nra_score_map/img/ga/BarrTimothy809.jpg,http://www.house.ga.gov/SiteCollectionImages/BarrTimothy809.jpg,Republican,ga,House,103
Deborah Silcox,/Users/patrick/nra_score_map/img/ga/SilcoxDeborah4887.jpg,http://www.house.ga.gov/SiteCollectionImages/SilcoxDeborah4887.jpg,Republican,ga,House,52
Bill Hitchens,/Users/patrick/nra_score_map/img/ga/HitchensBill823.jpg,http://www.house.ga.gov/SiteCollectionImages/HitchensBill823.jpg,Republican,ga,House,161
Dominic LaRiccia,/Users/patrick/nra_score_map/img/ga/LaRicciaDominic860.jpg,http://www.house.ga.gov/SiteCollectionImages/LaRicciaDominic860.jpg,Republican,ga,House,169
Marie Metze,/Users/patrick/nra_score_map/img/ga/MetzeMarie878.jpg,http://www.house.ga.gov/SiteCollectionImages/MetzeMarie878.jpg,Democratic,ga,House,55
Jan Tankersley,/Users/patrick/nra_score_map/img/ga/TankersleyJan783.jpg,http://www.house.ga.gov/SiteCollectionImages/TankersleyJan783.jpg,Republican,ga,House,160
Karen Mathiak,/Users/patrick/nra_score_map/img/ga/MathiakKaren4894.jpg,http://www.house.ga.gov/SiteCollectionImages/MathiakKaren4894.jpg,Republican,ga,House,73
Michael Smith,/Users/patrick/nra_score_map/img/ga/SmithMichael832.jpg,http://www.house.ga.gov/SiteCollectionImages/SmithMichael832.jpg,Democratic,ga,House,41
Bert Reeves,/Users/patrick/nra_score_map/img/ga/ReevesBert869.jpg,http://www.house.ga.gov/SiteCollectionImages/ReevesBert869.jpg,Republican,ga,House,34
Roger Rutledge,/Users/patrick/nra_score_map/img/ga/RutledgeRoger830.jpg,http://www.house.ga.gov/SiteCollectionImages/RutledgeRoger830.jpg,Republican,ga,House,109
Barry Fleming,/Users/patrick/nra_score_map/img/ga/FlemingBarry101.jpg,http://www.house.ga.gov/SiteCollectionImages/FlemingBarry101.jpg,Republican,ga,House,121
Sheila Jones,/Users/patrick/nra_score_map/img/ga/JonesSheila143.jpg,http://www.house.ga.gov/SiteCollectionImages/JonesSheila143.jpg,Democratic,ga,House,53
Ron Stephens,/Users/patrick/nra_score_map/img/ga/StephensRon219.jpg,http://www.house.ga.gov/SiteCollectionImages/StephensRon219.jpg,Republican,ga,House,164
Park Cannon,/Users/patrick/nra_score_map/img/ga/CannonPark4880.jpg,http://www.house.ga.gov/SiteCollectionImages/CannonPark4880.jpg,Democratic,ga,House,58
Karen Bennett,/Users/patrick/nra_score_map/img/ga/BennettKaren810.jpg,http://www.house.ga.gov/SiteCollectionImages/BennettKaren810.jpg,Democratic,ga,House,94
Kevin Tanner,/Users/patrick/nra_score_map/img/ga/TannerKevin836.jpg,http://www.house.ga.gov/SiteCollectionImages/TannerKevin836.jpg,Republican,ga,House,9
