name,image_filepath,original_image_url,party,state,chamber,district
"Joseph C. Boteler, III",,http://mgaleg.maryland.gov/2019RS/images/boteler01.jpg,Republican,md,House,8
Vaughn Stewart,,http://mgaleg.maryland.gov/2019RS/images/stewart01.jpg,Democratic,md,House,19
Andrea Fletcher Harrison,,http://mgaleg.maryland.gov/2019RS/images/harrison01.jpg,Democratic,md,House,24
Dalya Attar,,http://mgaleg.maryland.gov/2019RS/images/attar01.jpg,Democratic,md,House,41
Lorig Charkoudian,,http://mgaleg.maryland.gov/2019RS/images/charkoudian01.jpg,Democratic,md,House,20
Alice Cain,,http://mgaleg.maryland.gov/2019RS/images/cain01.jpg,Democratic,md,House,30A
Cory V. McCray,,http://mgaleg.maryland.gov/2019RS/images/mccray02.jpg,Democratic,md,Senate,45
Ron Watson,,http://mgaleg.maryland.gov/2019RS/images/watson03.jpg,Democratic,md,House,23B
Lily Qi,,http://mgaleg.maryland.gov/2019RS/images/qi01.jpg,Democratic,md,House,15
Jared Solomon,,http://mgaleg.maryland.gov/2019RS/images/solomon01.jpg,Democratic,md,House,18
Nick Charles,,http://mgaleg.maryland.gov/2019RS/images/charles01.jpg,Democratic,md,House,25
Charlotte Crutchfield,,http://mgaleg.maryland.gov/2019RS/images/crutchfield01.jpg,Democratic,md,House,19
Harry Bhandari,,http://mgaleg.maryland.gov/2019RS/images/bhandari01.jpg,Democratic,md,House,8
Jack Bailey,,http://mgaleg.maryland.gov/2019RS/images/bailey01.jpg,Republican,md,Senate,29
Sarah K. Elfreth,,http://mgaleg.maryland.gov/2019RS/images/elfreth01.jpg,Democratic,md,Senate,30
Nino Mangione,,http://mgaleg.maryland.gov/2019RS/images/mangione01.jpg,Republican,md,House,42B
Ken Kerr,,http://mgaleg.maryland.gov/2019RS/images/kerr01.jpg,Democratic,md,House,3B
Julian Ivey,,http://mgaleg.maryland.gov/2019RS/images/ivey01.jpg,Democratic,md,House,47A
Mary L. Washington,,http://mgaleg.maryland.gov/2019RS/images/washington01.jpg,Democratic,md,Senate,43
Lesley J. Lopez,,http://mgaleg.maryland.gov/2019RS/images/lopez01.jpg,Democratic,md,House,39
Arthur Ellis,,http://mgaleg.maryland.gov/2019RS/images/ellis01.jpg,Democratic,md,Senate,28
Malcolm Augustine,,http://mgaleg.maryland.gov/2019RS/images/augustine01.jpg,Democratic,md,Senate,47
Emily Shetty,,http://mgaleg.maryland.gov/2019RS/images/shetty01.jpg,Democratic,md,House,18
Veronica Turner,,http://mgaleg.maryland.gov/2019RS/images/turner01.jpg,Democratic,md,House,26
Mary Beth Carozza,,http://mgaleg.maryland.gov/2019RS/images/carozza02.jpg,Republican,md,Senate,38
Brian M. Crosby,,http://mgaleg.maryland.gov/2019RS/images/crosby01.jpg,Democratic,md,House,29B
Jason C. Gallion,,http://mgaleg.maryland.gov/2019RS/images/gallion01.jpg,Republican,md,Senate,35
Dan Cox,,http://mgaleg.maryland.gov/2019RS/images/cox01.jpg,Republican,md,House,4
Melissa Wells,,http://mgaleg.maryland.gov/2019RS/images/wells01.jpg,Democratic,md,House,40
Regina T. Boyce,,http://mgaleg.maryland.gov/2019RS/images/boyce01.jpg,Democratic,md,House,43
Antonio L. Hayes,,http://mgaleg.maryland.gov/2019RS/images/hayes02.jpg,Democratic,md,Senate,40
Paul Corderman,,http://mgaleg.maryland.gov/2019RS/images/corderman01.jpg,Republican,md,House,2B
Vanessa E. Atterbeary,,http://mgaleg.maryland.gov/2019RS/images/atterbeary01.jpg,Democratic,md,House,13
Eric G. Luedtke,,http://mgaleg.maryland.gov/2019RS/images/luedtke.jpg,Democratic,md,House,14
"Robin L. Grammer, Jr.",,http://mgaleg.maryland.gov/2019RS/images/grammer01.jpg,Republican,md,House,6
Dana Stein,,http://mgaleg.maryland.gov/2019RS/images/stein.jpg,Democratic,md,House,11
Keith E. Haynes,,http://mgaleg.maryland.gov/2019RS/images/haynes.jpg,Democratic,md,House,44A
Shane E. Pendergrass,,http://mgaleg.maryland.gov/2019RS/images/pendergrass.jpg,Democratic,md,House,13
Haven Shoemaker,,http://mgaleg.maryland.gov/2019RS/images/shoemaker01.jpg,Republican,md,House,5
Warren E. Miller,,http://mgaleg.maryland.gov/2019RS/images/miller.jpg,Republican,md,House,9A
C. T. Wilson,,http://mgaleg.maryland.gov/2019RS/images/wilson.jpg,Democratic,md,House,28
Robert B. Long,,http://mgaleg.maryland.gov/2019RS/images/long01.jpg,Republican,md,House,6
Pat Young,,http://mgaleg.maryland.gov/2019RS/images/young03.jpg,Democratic,md,House,44B
Cheryl D. Glenn,,http://mgaleg.maryland.gov/2019RS/images/glenn.jpg,Democratic,md,House,45
Mark S. Chang,,http://mgaleg.maryland.gov/2019RS/images/chang01.jpg,Democratic,md,House,32
"Alfred C. Carr, Jr.",,http://mgaleg.maryland.gov/2019RS/images/carr.jpg,Democratic,md,House,18
Andrew Cassilly,,http://mgaleg.maryland.gov/2019RS/images/cassilly01.jpg,Republican,md,House,35B
Stephen W. Lafferty,,http://mgaleg.maryland.gov/2019RS/images/lafferty.jpg,Democratic,md,House,42A
Wendell R. Beitzel,,http://mgaleg.maryland.gov/2019RS/images/beitzel.jpg,Republican,md,House,1A
Kathleen M. Dumais,,http://mgaleg.maryland.gov/2019RS/images/dumais.jpg,Democratic,md,House,15
Barrie S. Ciliberti,,http://mgaleg.maryland.gov/2019RS/images/ciliberti01.jpg,Republican,md,House,4
Tawanna P. Gaines,,http://mgaleg.maryland.gov/2019RS/images/gaines.jpg,Democratic,md,House,22
"Marvin E. Holmes, Jr.",,http://mgaleg.maryland.gov/2019RS/images/holmes.jpg,Democratic,md,House,23B
Teresa E. Reilly,,http://mgaleg.maryland.gov/2019RS/images/reilly01.jpg,Republican,md,House,35B
Christopher T. Adams,,http://mgaleg.maryland.gov/2019RS/images/adams01.jpg,Republican,md,House,37B
Kathy Szeliga,,http://mgaleg.maryland.gov/2019RS/images/szeliga.jpg,Republican,md,House,7
Charles J. Otto,,http://mgaleg.maryland.gov/2019RS/images/otto.jpg,Republican,md,House,38A
Bonnie Cullison,,http://mgaleg.maryland.gov/2019RS/images/cullison.jpg,Democratic,md,House,19
Erek L. Barron,,http://mgaleg.maryland.gov/2019RS/images/barron01.jpg,Democratic,md,House,24
Johnny Mautz,,http://mgaleg.maryland.gov/2019RS/images/mautz01.jpg,Republican,md,House,37B
Karen Lewis Young,,http://mgaleg.maryland.gov/2019RS/images/young02.jpg,Democratic,md,House,3A
Darryl Barnes,,http://mgaleg.maryland.gov/2019RS/images/barnes02.jpg,Democratic,md,House,25
Jefferson L. Ghrist,,http://mgaleg.maryland.gov/2019RS/images/ghrist01.jpg,Republican,md,House,36
Joseline A. Pena-Melnyk,,http://mgaleg.maryland.gov/2019RS/images/pena.jpg,Democratic,md,House,21
Anne R. Kaiser,,http://mgaleg.maryland.gov/2019RS/images/kaiser.jpg,Democratic,md,House,14
Adrienne A. Jones,,http://mgaleg.maryland.gov/2019RS/images/jones.jpg,Democratic,md,House,10
Kriselda Valderrama,,http://mgaleg.maryland.gov/2019RS/images/valderrama.jpg,Democratic,md,House,26
Mark N. Fisher,,http://mgaleg.maryland.gov/2019RS/images/fisher.jpg,Republican,md,House,27C
Susan K. McComas,,http://mgaleg.maryland.gov/2019RS/images/mccomas.jpg,Republican,md,House,34B
Trent Kittleman,,http://mgaleg.maryland.gov/2019RS/images/kittleman02.jpg,Republican,md,House,9A
Kirill Reznik,,http://mgaleg.maryland.gov/2019RS/images/reznik.jpg,Democratic,md,House,39
Alonzo T. Washington,,http://mgaleg.maryland.gov/2019RS/images/washington a.jpg,Democratic,md,House,22
Michael E. Busch,,http://mgaleg.maryland.gov/2019RS/images/busch.jpg,Democratic,md,House,30A
Terri L. Hill,,http://mgaleg.maryland.gov/2019RS/images/hill02.jpg,Democratic,md,House,12
Rick Impallaria,,http://mgaleg.maryland.gov/2019RS/images/impallaria.jpg,Republican,md,House,7
Marc Korman,,http://mgaleg.maryland.gov/2019RS/images/korman01.jpg,Democratic,md,House,16
Kevin B. Hornberger,,http://mgaleg.maryland.gov/2019RS/images/hornberger01.jpg,Republican,md,House,35A
Geraldine Valentino-Smith,,http://mgaleg.maryland.gov/2019RS/images/valentino.jpg,Democratic,md,House,23A
Ariana B. Kelly,,http://mgaleg.maryland.gov/2019RS/images/kelly a.jpg,Democratic,md,House,16
Neil Parrott,,http://mgaleg.maryland.gov/2019RS/images/parrott.jpg,Republican,md,House,2A
Susie Proctor,,http://mgaleg.maryland.gov/2019RS/images/proctor01.jpg,Democratic,md,House,27A
Robbyn Lewis,,http://mgaleg.maryland.gov/2019RS/images/lewis01.jpg,Democratic,md,House,46
Anne Healey,,http://mgaleg.maryland.gov/2019RS/images/healey.jpg,Democratic,md,House,22
April Rose,,http://mgaleg.maryland.gov/2019RS/images/rose01.jpg,Republican,md,House,5
David Fraser-Hidalgo,,http://mgaleg.maryland.gov/2019RS/images/fraser01.jpg,Democratic,md,House,15
Ben Barnes,,http://mgaleg.maryland.gov/2019RS/images/barnes.jpg,Democratic,md,House,21
Jay A. Jacobs,,http://mgaleg.maryland.gov/2019RS/images/jacobs j.jpg,Republican,md,House,36
Nick Mosby,,http://mgaleg.maryland.gov/2019RS/images/mosby01.jpg,Democratic,md,House,40
Talmadge Branch,,http://mgaleg.maryland.gov/2019RS/images/branch.jpg,Democratic,md,House,45
Matthew Morgan,,http://mgaleg.maryland.gov/2019RS/images/morgan02.jpg,Republican,md,House,29A
Nicholaus R. Kipke,,http://mgaleg.maryland.gov/2019RS/images/kipke.jpg,Republican,md,House,31B
Susan W. Krebs,,http://mgaleg.maryland.gov/2019RS/images/krebs.jpg,Republican,md,House,5
Shelly Hettleman,,http://mgaleg.maryland.gov/2019RS/images/hettleman01.jpg,Democratic,md,House,11
"Frank M. Conaway, Jr.",,http://mgaleg.maryland.gov/2019RS/images/conaway.jpg,Democratic,md,House,40
Ned Carey,,http://mgaleg.maryland.gov/2019RS/images/carey01.jpg,Democratic,md,House,31A
Sid Saab,,http://mgaleg.maryland.gov/2019RS/images/saab01.jpg,Republican,md,House,33
Jerry Clark,,http://mgaleg.maryland.gov/2019RS/images/clark01.jpg,Republican,md,House,29C
Jim Gilchrist,,http://mgaleg.maryland.gov/2019RS/images/gilchrist.jpg,Democratic,md,House,17
Benjamin Brooks,,http://mgaleg.maryland.gov/2019RS/images/brooks01.jpg,Democratic,md,House,10
Seth A. Howard,,http://mgaleg.maryland.gov/2019RS/images/howard01.jpg,Republican,md,House,30B
Luke Clippinger,,http://mgaleg.maryland.gov/2019RS/images/clippinger.jpg,Democratic,md,House,46
Jason C. Buckel,,http://mgaleg.maryland.gov/2019RS/images/buckel01.jpg,Republican,md,House,1B
William J. Wivell,,http://mgaleg.maryland.gov/2019RS/images/wivell01.jpg,Republican,md,House,2A
Eric M. Bromwell,,http://mgaleg.maryland.gov/2019RS/images/bromwell.jpg,Democratic,md,House,8
Jheanelle K. Wilkins,,http://mgaleg.maryland.gov/2019RS/images/wilkins01.jpg,Democratic,md,House,20
Dereck E. Davis,,http://mgaleg.maryland.gov/2019RS/images/davis d.jpg,Democratic,md,House,25
Sheree Sample-Hughes,,http://mgaleg.maryland.gov/2019RS/images/sample01.jpg,Democratic,md,House,37A
Mary Ann Lisanti,,http://mgaleg.maryland.gov/2019RS/images/lisanti01.jpg,Democratic,md,House,34A
Diana M. Fennell,,http://mgaleg.maryland.gov/2019RS/images/fennell01.jpg,Democratic,md,House,47A
Mike McKay,,http://mgaleg.maryland.gov/2019RS/images/mckay01.jpg,Republican,md,House,1C
Edith J. Patterson,,http://mgaleg.maryland.gov/2019RS/images/patterson02.jpg,Democratic,md,House,28
Steven J. Arentz,,http://mgaleg.maryland.gov/2019RS/images/arentz01.jpg,Republican,md,House,36
Pam Queen,,http://mgaleg.maryland.gov/2019RS/images/queen01.jpg,Democratic,md,House,14
Jay Walker,,http://mgaleg.maryland.gov/2019RS/images/walker.jpg,Democratic,md,House,26
Jazz Lewis,,http://mgaleg.maryland.gov/2019RS/images/lewis02.jpg,Democratic,md,House,24
Carol L. Krimm,,http://mgaleg.maryland.gov/2019RS/images/krimm01.jpg,Democratic,md,House,3A
Jay Jalisi,,http://mgaleg.maryland.gov/2019RS/images/jalisi01.jpg,Democratic,md,House,10
Ric Metzgar,,http://mgaleg.maryland.gov/2019RS/images/metzgar01.jpg,Republican,md,House,6
Michael A. Jackson,,http://mgaleg.maryland.gov/2019RS/images/jackson01.jpg,Democratic,md,House,27B
"Charles E. Sydnor, III",,http://mgaleg.maryland.gov/2019RS/images/sydnor01.jpg,Democratic,md,House,44B
Eric Ebersole,,http://mgaleg.maryland.gov/2019RS/images/ebersole01.jpg,Democratic,md,House,12
Samuel I. Rosenberg,,http://mgaleg.maryland.gov/2019RS/images/rosenberg.jpg,Democratic,md,House,41
Kumar P. Barve,,http://mgaleg.maryland.gov/2019RS/images/barve.jpg,Democratic,md,House,17
"Carl Anderton, Jr.",,http://mgaleg.maryland.gov/2019RS/images/anderton01.jpg,Republican,md,House,38B
Brooke E. Lierman,,http://mgaleg.maryland.gov/2019RS/images/lierman01.jpg,Democratic,md,House,46
Michael E. Malone,,http://mgaleg.maryland.gov/2019RS/images/malone01.jpg,Republican,md,House,33
David Moon,,http://mgaleg.maryland.gov/2019RS/images/moon01.jpg,Democratic,md,House,20
Maggie McIntosh,,http://mgaleg.maryland.gov/2019RS/images/mcintosh.jpg,Democratic,md,House,43
Curt Anderson,,http://mgaleg.maryland.gov/2019RS/images/anderson.jpg,Democratic,md,House,43
