name,image_filepath,original_image_url,party,state,chamber,district
David A. Bennett,/Users/patrick/nra_score_map/img/ri/bennett.jpg,http://www.rilin.state.ri.us/representatives/pictures/bennett.jpg,Democratic,ri,House,20
Dawn Euer,/Users/patrick/nra_score_map/img/ri/euer.jpg,http://www.rilin.state.ri.us/senators/pictures/euer.jpg,Democratic,ri,Senate,13
Deborah A. Fellela,/Users/patrick/nra_score_map/img/ri/fellela.jpg,http://www.rilin.state.ri.us/representatives/pictures/fellela.jpg,Democratic,ri,House,43
Deborah Ruggiero,/Users/patrick/nra_score_map/img/ri/ruggiero.jpg,http://www.rilin.state.ri.us/representatives/pictures/ruggiero.jpg,Democratic,ri,House,74
Dennis L. Algiere,/Users/patrick/nra_score_map/img/ri/Algiere.jpg,http://www.rilin.state.ri.us/senators/Pictures/Algiere.jpg,Republican,ri,Senate,38
Dennis M. Canario,/Users/patrick/nra_score_map/img/ri/canario.jpg,http://www.rilin.state.ri.us/representatives/pictures/canario.jpg,Democratic,ri,House,71
Dominick J. Ruggerio,/Users/patrick/nra_score_map/img/ri/ruggerio.jpg,http://www.rilin.state.ri.us/Senators/Pictures/ruggerio.jpg,Democratic,ri,Senate,4
Donna M. Nesselbush,/Users/patrick/nra_score_map/img/ri/nesselbush.jpg,http://www.rilin.state.ri.us/Senators/Pictures/nesselbush.jpg,Democratic,ri,Senate,15
Edith H. Ajello,/Users/patrick/nra_score_map/img/ri/ajello.jpg,http://www.rilin.state.ri.us/representatives/Pictures/ajello.jpg,Democratic,ri,House,1
Elaine J. Morgan,/Users/patrick/nra_score_map/img/ri/morgan.jpg,http://www.rilin.state.ri.us/Senators/Pictures/morgan.jpg,Republican,ri,Senate,34
Elizabeth A. Crowley,/Users/patrick/nra_score_map/img/ri/crowley.jpg,http://www.rilin.state.ri.us/Senators/Pictures/crowley.jpg,Democratic,ri,Senate,16
Erin Lynch Prata,/Users/patrick/nra_score_map/img/ri/lynch.jpg,http://www.rilin.state.ri.us/Senators/Pictures/lynch.jpg,Democratic,ri,Senate,31
Evan P. Shanley,/Users/patrick/nra_score_map/img/ri/shanley.jpg,http://www.rilin.state.ri.us/representatives/Pictures/shanley.jpg,Democratic,ri,House,24
"Frank A. Ciccone, III",/Users/patrick/nra_score_map/img/ri/ciccone.jpg,http://www.rilin.state.ri.us/Senators/Pictures/ciccone.jpg,Democratic,ri,Senate,7
Frank Lombardo III,/Users/patrick/nra_score_map/img/ri/lombardo.jpg,http://www.rilin.state.ri.us/Senators/Pictures/lombardo.jpg,Democratic,ri,Senate,25
Frank S. Lombardi,/Users/patrick/nra_score_map/img/ri/lombardi.jpg,http://www.rilin.state.ri.us/Senators/Pictures/lombardi.jpg,Democratic,ri,Senate,26
Gayle L. Goldin,/Users/patrick/nra_score_map/img/ri/goldin.jpg,http://www.rilin.state.ri.us/Senators/Pictures/goldin.jpg,Democratic,ri,Senate,3
Grace Diaz,/Users/patrick/nra_score_map/img/ri/diaz.jpg,http://www.rilin.state.ri.us/representatives/pictures/diaz.jpg,Democratic,ri,House,11
Gregg Amore,/Users/patrick/nra_score_map/img/ri/amore.jpg,http://www.rilin.state.ri.us/representatives/pictures/amore.jpg,Democratic,ri,House,65
Gregory J. Costantino,/Users/patrick/nra_score_map/img/ri/costantino.jpg,http://www.rilin.state.ri.us/representatives/pictures/costantino.jpg,Democratic,ri,House,44
