name,image_filepath,original_image_url,party,state,chamber,district
Patrick A. Hope,/Users/patrick/nra_score_map/img/va/H0219,http://memdata.virginiageneralassembly.gov/images/display_image/H0219,Democratic,va,House,47
Paul E. Krizek,/Users/patrick/nra_score_map/img/va/H0281,http://memdata.virginiageneralassembly.gov/images/display_image/H0281,Democratic,va,House,44
R. Creigh Deeds,,https://apps.lis.virginia.gov/senatepics/newbiopics/deeds25.jpg,Democratic,va,Senate,25
R. Lee Ware,/Users/patrick/nra_score_map/img/va/H0124,http://memdata.virginiageneralassembly.gov/images/display_image/H0124,Republican,va,House,65
"Richard C. ""Rip"" Sullivan, Jr.",/Users/patrick/nra_score_map/img/va/H0269,http://memdata.virginiageneralassembly.gov/images/display_image/H0269,Democratic,va,House,48
Richard H. Stuart,,https://apps.lis.virginia.gov/senatepics/newbiopics/Stuart28.jpg,Republican,va,Senate,28
Richard L. Saslaw,,https://apps.lis.virginia.gov/senatepics/newbiopics/Saslaw35.jpg,Democratic,va,Senate,35
Robert B. Bell,/Users/patrick/nra_score_map/img/va/H0139,http://memdata.virginiageneralassembly.gov/images/display_image/H0139,Republican,va,House,58
"Robert D. Orrock, Sr.",/Users/patrick/nra_score_map/img/va/H0073,http://memdata.virginiageneralassembly.gov/images/display_image/H0073,Republican,va,House,54
"Robert S. Bloxom, Jr.",/Users/patrick/nra_score_map/img/va/H0267,http://memdata.virginiageneralassembly.gov/images/display_image/H0267,Republican,va,House,100
Roslyn C. Tyler,/Users/patrick/nra_score_map/img/va/H0189,http://memdata.virginiageneralassembly.gov/images/display_image/H0189,Democratic,va,House,75
Roxann L. Robinson,/Users/patrick/nra_score_map/img/va/H0230,http://memdata.virginiageneralassembly.gov/images/display_image/H0230,Republican,va,House,27
Ryan T. McDougle,,https://apps.lis.virginia.gov/senatepics/newbiopics/McDougle04.jpg,Republican,va,Senate,4
Sam Rasoul,/Users/patrick/nra_score_map/img/va/H0266,http://memdata.virginiageneralassembly.gov/images/display_image/H0266,Democratic,va,House,11
Schuyler T. VanValkenburg,/Users/patrick/nra_score_map/img/va/H0307,http://memdata.virginiageneralassembly.gov/images/display_image/H0307,Democratic,va,House,72
Scott A. Surovell,,https://apps.lis.virginia.gov/senatepics/newbiopics/Surovell36.jpg,Democratic,va,Senate,36
Siobhan S. Dunnavant,,https://apps.lis.virginia.gov/senatepics/newbiopics/Dunnavant12.jpg,Republican,va,Senate,12
Stephen D. Newman,,https://apps.lis.virginia.gov/senatepics/newbiopics/Newman2017.jpg,Republican,va,Senate,23
Steve E. Heretick,/Users/patrick/nra_score_map/img/va/H0280,http://memdata.virginiageneralassembly.gov/images/display_image/H0280,Democratic,va,House,79
"T. Montgomery ""Monty"" Mason",,https://apps.lis.virginia.gov/senatepics/newbiopics/Mason01.jpg,Democratic,va,Senate,1
Terry G. Kilgore,/Users/patrick/nra_score_map/img/va/H0056,http://memdata.virginiageneralassembly.gov/images/display_image/H0056,Republican,va,House,1
Terry L. Austin,/Users/patrick/nra_score_map/img/va/H0253,http://memdata.virginiageneralassembly.gov/images/display_image/H0253,Republican,va,House,19
"Thomas C. Wright, Jr.",/Users/patrick/nra_score_map/img/va/H0136,http://memdata.virginiageneralassembly.gov/images/display_image/H0136,Republican,va,House,61
"Thomas K. Norment, Jr.",,https://apps.lis.virginia.gov/senatepics/newbiopics/Norment03.jpg,Republican,va,Senate,3
Tony O. Wilt,/Users/patrick/nra_score_map/img/va/H0231,http://memdata.virginiageneralassembly.gov/images/display_image/H0231,Republican,va,House,26
Vivian E. Watts,/Users/patrick/nra_score_map/img/va/H0108,http://memdata.virginiageneralassembly.gov/images/display_image/H0108,Democratic,va,House,39
Wendy W. Gooditis,/Users/patrick/nra_score_map/img/va/H0296,http://memdata.virginiageneralassembly.gov/images/display_image/H0296,Democratic,va,House,10
"William M. Stanley, Jr.",,https://apps.lis.virginia.gov/senatepics/newbiopics/Stanley19.jpg,Republican,va,Senate,20
Jennifer A. Kiggans,,https://apps.lis.virginia.gov/senatepics/newbiopics/Kiggans7.jpg,Republican,va,Senate,7
Wendell S. Walker,/Users/patrick/nra_score_map/img/va/H0325,http://memdata.virginiageneralassembly.gov/images/display_image/H0325,Republican,va,House,23
Sally L. Hudson,/Users/patrick/nra_score_map/img/va/H0318,http://memdata.virginiageneralassembly.gov/images/display_image/H0318,Democratic,va,House,57
Joseph D. Morrissey,,https://apps.lis.virginia.gov/senatepics/newbiopics/Morrissey16.jpg,Democratic,va,Senate,16
Chris S. Runion,/Users/patrick/nra_score_map/img/va/H0321,http://memdata.virginiageneralassembly.gov/images/display_image/H0321,Republican,va,House,25
Nancy D. Guy,/Users/patrick/nra_score_map/img/va/H0316,http://memdata.virginiageneralassembly.gov/images/display_image/H0316,Democratic,va,House,83
Clinton L. Jenkins,/Users/patrick/nra_score_map/img/va/H0319,http://memdata.virginiageneralassembly.gov/images/display_image/H0319,Democratic,va,House,76
Dan I. Helmer,/Users/patrick/nra_score_map/img/va/H0317,http://memdata.virginiageneralassembly.gov/images/display_image/H0317,Democratic,va,House,40
Rodney T. Willett,/Users/patrick/nra_score_map/img/va/H0327,http://memdata.virginiageneralassembly.gov/images/display_image/H0327,Democratic,va,House,73
Shelly A. Simonds,/Users/patrick/nra_score_map/img/va/H0323,http://memdata.virginiageneralassembly.gov/images/display_image/H0323,Democratic,va,House,94
Alex Q. Askew,/Users/patrick/nra_score_map/img/va/H0311,http://memdata.virginiageneralassembly.gov/images/display_image/H0311,Democratic,va,House,85
Joshua G. Cole,/Users/patrick/nra_score_map/img/va/H0314,http://memdata.virginiageneralassembly.gov/images/display_image/H0314,Democratic,va,House,28
Amanda E. Batten,/Users/patrick/nra_score_map/img/va/H0313,http://memdata.virginiageneralassembly.gov/images/display_image/H0313,Republican,va,House,96
John J. Bell,,https://apps.lis.virginia.gov/senatepics/newbiopics/Bell13.jpg,Democratic,va,Senate,13
"G. ""John"" Avoli",/Users/patrick/nra_score_map/img/va/H0312,http://memdata.virginiageneralassembly.gov/images/display_image/H0312,Republican,va,House,20
Don L. Scott,/Users/patrick/nra_score_map/img/va/H0322,http://memdata.virginiageneralassembly.gov/images/display_image/H0322,Democratic,va,House,80
Scott Wyatt,/Users/patrick/nra_score_map/img/va/H0328,http://memdata.virginiageneralassembly.gov/images/display_image/H0328,Republican,va,House,97
Suhas Subramanyam,/Users/patrick/nra_score_map/img/va/H0324,http://memdata.virginiageneralassembly.gov/images/display_image/H0324,Democratic,va,House,87
Carrie E. Coyner,/Users/patrick/nra_score_map/img/va/H0315,http://memdata.virginiageneralassembly.gov/images/display_image/H0315,Republican,va,House,62
Ghazala F. Hashmi,,https://apps.lis.virginia.gov/senatepics/newbiopics/Hashmi10.jpg,Democratic,va,Senate,10
William C. Wampler III,/Users/patrick/nra_score_map/img/va/H0326,http://memdata.virginiageneralassembly.gov/images/display_image/H0326,Republican,va,House,4
Martha M. Mugler,/Users/patrick/nra_score_map/img/va/H0320,http://memdata.virginiageneralassembly.gov/images/display_image/H0320,Democratic,va,House,91
